"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSAtitle","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2017,"1507N",,,,,"04","Other Weapons",,"04","Other","4500","Cancelled Account Adjustments","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1507N",,,,,"06","Spares and Repair Parts",,"01","Spares and Repair Parts","6120","Spares and Repair Parts","A","Weapon System Cost",,"U",,2017,"Base",,62383,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0145","General Purpose Bombs","A","Weapon System Cost",,"U",,2017,"Base",,91659,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0151","Airborne Rockets, All Types","A","Weapon System Cost",,"U",,2017,"Base",,65759,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0155","Machine Gun Ammunition","A","Weapon System Cost",,"U",,2017,"Base",,8152,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0160","Practice Bombs","A","Weapon System Cost",,"U",,2017,"Base",,41873,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0180","Cartridges & Cart Actuated Devices","A","Weapon System Cost",,"U",,2017,"Base",,54002,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0182","Air Expendable Countermeasures","A","Weapon System Cost",,"U",,2017,"Base",,57034,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0194","JATOS","A","Weapon System Cost",,"U",,2017,"Base",,2735,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0198","LRLAP 155MM Long Range Land Attack Projectile","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0250","5 Inch/54 Gun Ammunition","A","Weapon System Cost",,"U",,2017,"Base",,19220,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0266","Intermediate Caliber Gun Ammunition","A","Weapon System Cost",,"U",,2017,"Base",,30196,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0270","Other Ship Gun Ammunition","A","Weapon System Cost",,"U",,2017,"Base",,39009,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0335","Small Arms & Landing Party Ammo","A","Weapon System Cost",,"U",,2017,"Base",,46727,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0340","Pyrotechnic and Demolition","A","Weapon System Cost",,"U",,2017,"Base",,9806,,,,,,0,,,,
,2017,"1508N",,,,,"01","Proc Ammo, Navy",,"01","Navy Ammunition","0400","Ammunition Less Than $5 Million","A","Weapon System Cost",,"U",,2017,"Base",,2900,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1000","Small Arms Ammunition","A","Weapon System Cost",,"U",,2017,"Base",,27958,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1030","Linear Charges, All Types","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1050","40 Mm, All Types","A","Weapon System Cost",,"U",,2017,"Base",,14758,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1083","60mm, All Types","A","Weapon System Cost",,"U",,2017,"Base",,992,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1091","81mm, All Types","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1121","120mm, All Types","A","Weapon System Cost",,"U",,2017,"Base",,16757,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1468","Grenades, All Types","A","Weapon System Cost",,"U",,2017,"Base",,972,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1471","Rockets, All Types","A","Weapon System Cost",,"U",,2017,"Base",,14186,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1473","Artillery, All Types","A","Weapon System Cost",,"U",,2017,"Base",,68656,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1500","Demolition Munitions, All Types","A","Weapon System Cost",,"U",,2017,"Base",,1700,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1625","Fuze, All Types","A","Weapon System Cost",,"U",,2017,"Base",,26088,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1628","Non Lethals","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1630","Ammo Modernization","A","Weapon System Cost",,"U",,2017,"Base",,14660,,,,,,0,,,,
,2017,"1508N",,,,,"02","Proc Ammo, MC",,"01","Marine Corps Ammunition","1660","Items Less Than $5 Million","A","Weapon System Cost",,"U",,2017,"Base",,8569,,,,,,0,,,,
,2017,"1611N",,,,,"01","Fleet Ballistic Missile Ships",,"01","Fleet Ballistic Missile Ships","1045","OHIO Replacement Submarine","C","Advance Procurement (CY)",,"U",,2017,"Base",,773138,,,,,,0,,,,
,2017,"1611N",,,,,"01","Fleet Ballistic Missile Ships",,"01","Fleet Ballistic Missile Ships","1045","OHIO Replacement Submarine","C","C (FY 2017 for FY 2021) (M)",,"U",,2017,"Base",,773138,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2001","Carrier Replacement Program","L","Subsequent Full Funding for FY 2013",,"U",,2017,"Base",,1291783,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2001","Carrier Replacement Program","N","Completion PY Shipbuild for FY 2008",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2001","Carrier Replacement Program","C","Advance Procurement (CY)",,"U",,2017,"Base",,1370784,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2001","Carrier Replacement Program","C","C (FY 2016 for FY 2018) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2001","Carrier Replacement Program","C","C (FY 2017 for FY 2018) (M)",,"U",,2017,"Base",,1370784,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2013","Virginia Class Submarine","A","Weapon System Cost",,"U",,2017,"Base",,5408901,,,,,,2,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2013","Virginia Class Submarine","B","Less: Advance Procurement (PY)",,"U",,2017,"Base",,-2220916,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2013","Virginia Class Submarine","C","Advance Procurement (CY)",,"U",,2017,"Base",,1767234,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2016) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2017) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2015 for FY 2018) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2016 for FY 2017) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2016 for FY 2018) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2017 for FY 2018) (M)",,"U",,2017,"Base",,475940,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2013","Virginia Class Submarine","C","C (FY 2017 for FY 2019) (M)",,"U",,2017,"Base",,1291294,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2086","CVN Refueling Overhauls","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2086","CVN Refueling Overhauls","B","Less: Advance Procurement (PY)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2086","CVN Refueling Overhauls","E","Less: Subsequent Full Funding (FY)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2086","CVN Refueling Overhauls","L","Subsequent Full Funding for FY 2016",,"U",,2017,"Base",,1743220,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2086","CVN Refueling Overhauls","N","Completion PY Shipbuild for FY 2012",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2086","CVN Refueling Overhauls","C","Advance Procurement (CY)",,"U",,2017,"Base",,248599,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2086","CVN Refueling Overhauls","C","C (FY 2015 for FY 2016) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2086","CVN Refueling Overhauls","C","C (FY 2016 for FY 2020) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2086","CVN Refueling Overhauls","C","C (FY 2017 for FY 2020) (M)",,"U",,2017,"Base",,248599,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2119","DDG 1000","A","Weapon System Cost",,"U",,2017,"Base",,271756,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2122","DDG-51","A","Weapon System Cost",,"U",,2017,"Base",,3393881,,,,,,2,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2122","DDG-51","B","Less: Advance Procurement (PY)",,"U",,2017,"Base",,-182589,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2122","DDG-51","N","Completion PY Shipbuild for FY 2010",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2122","DDG-51","N","Completion PY Shipbuild for FY 2011",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2122","DDG-51","N","Completion PY Shipbuild for FY 2012",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2122","DDG-51","C","Advance Procurement (CY)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2122","DDG-51","C","C (FY 2015 for FY 2016) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2127","Littoral Combat Ship","A","Weapon System Cost",,"U",,2017,"Base",,1125625,,,,,,2,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2127","Littoral Combat Ship","B","Less: Advance Procurement (PY)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2127","Littoral Combat Ship","N","Completion PY Shipbuild for FY 2010",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2127","Littoral Combat Ship","N","Completion PY Shipbuild for FY 2011",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2127","Littoral Combat Ship","N","Completion PY Shipbuild for FY 2012",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2127","Littoral Combat Ship","C","Advance Procurement (CY)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"02","Other Warships",,"01","Other Warships","2127","Littoral Combat Ship","C","C (FY 2015 for FY 2016) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3010","Amphibious Ship Replacement LX(R)","C","Advance Procurement (CY)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3010","Amphibious Ship Replacement LX(R)","C","C (FY 2016 for FY 2020) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3036","LPD-17","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3036","LPD-17","B","Less: Advance Procurement (PY)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3036","LPD-17","E","Less: Subsequent Full Funding (FY)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3036","LPD-17","L","Subsequent Full Funding for FY 2015",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3036","LPD-17","N","Completion PY Shipbuild for FY 2009",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3036","LPD-17","N","Completion PY Shipbuild for FY 2012",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3039","Expeditionary Mobile Base (ESB)","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3041","LHA Replacement","A","Weapon System Cost",,"U",,2017,"Base",,3807172,,,,,,1,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3041","LHA Replacement","B","Less: Advance Procurement (PY)",,"U",,2017,"Base",,-505636,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3041","LHA Replacement","E","Less: Subsequent Full Funding (FY)",,"U",,2017,"Base",,-1678512,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3041","LHA Replacement","C","Advance Procurement (CY)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3041","LHA Replacement","C","C (FY 2015 for FY 2017) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3041","LHA Replacement","C","C (FY 2016 for FY 2017) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3043","Expeditionary Fast Transport (EPF)","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3043","Expeditionary Fast Transport (EPF)","N","Completion PY Shipbuild for FY 2011",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3043","Expeditionary Fast Transport (EPF)","N","Completion PY Shipbuild for FY 2012",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"03","Amphibious Ships",,"01","Amphibious Ships","3043","Expeditionary Fast Transport (EPF)","N","Completion PY Shipbuild for FY 2013",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5025","TAO Fleet Oiler","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5025","TAO Fleet Oiler","C","Advance Procurement (CY)",,"U",,2017,"Base",,73079,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5025","TAO Fleet Oiler","C","C (FY 2017 for FY 2018) (M)",,"U",,2017,"Base",,73079,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5035","TATS Fleet Ocean Tug","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5092","Moored Training Ship","A","Weapon System Cost",,"U",,2017,"Base",,864315,,,,,,1,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5092","Moored Training Ship","B","Less: Advance Procurement (PY)",,"U",,2017,"Base",,-239788,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5092","Moored Training Ship","C","Advance Procurement (CY)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5092","Moored Training Ship","C","C (FY 2015 for FY 2017) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5092","Moored Training Ship","C","C (FY 2016 for FY 2017) (M)",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5100","LCU 1700","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5110","Outfitting","A","Weapon System Cost",,"U",,2017,"Base",,666158,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5112","Ship to Shore Connector","A","Weapon System Cost",,"U",,2017,"Base",,128067,,,,,,2,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5113","Service Craft","A","Weapon System Cost",,"U",,2017,"Base",,65192,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5139","LCAC SLEP","A","Weapon System Cost",,"U",,2017,"Base",,1774,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5212","YP Craft Maintenance/ROH/SLEP","A","Weapon System Cost",,"U",,2017,"Base",,21363,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5300","Completion of PY Shipbuilding Programs","A","Weapon System Cost",,"U",,2017,"Base",,160274,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5300","Completion of PY Shipbuilding Programs","S","LCS (MEMO NON ADD)",,"U",,2017,"Base",,86000,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5300","Completion of PY Shipbuilding Programs","U","JHSV (MEMO NON ADD)",,"U",,2017,"Base",,13255,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5300","Completion of PY Shipbuilding Programs","2","DDG (MEMO NON ADD)",,"U",,2017,"Base",,15959,,,,,,0,,,,
,2017,"1611N",,,,,"05","Auxiliaries, Craft, and Prior-Year Program Costs",,"01","Auxiliaries, Craft and Prior Yr Program Cost","5300","Completion of PY Shipbuilding Programs","5","LPD 17 (MEMO NON ADD)",,"U",,2017,"Base",,45060,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"01","Ship Propulsion Equipment","0110","LM-2500 Gas Turbine","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"01","Ship Propulsion Equipment","0120","Allison 501k Gas Turbine","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"01","Ship Propulsion Equipment","0131","Surface Power Equipment","A","Weapon System Cost",,"U",,2017,"Base",,15514,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"01","Ship Propulsion Equipment","0140","Hybrid Electric Drive (HED)","A","Weapon System Cost",,"U",,2017,"Base",,40132,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"02","Generators","0200","Surface Combatant HM&E","A","Weapon System Cost",,"U",,2017,"Base",,29974,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"06","Navigation Equipment","0670","Other Navigation Equipment","A","Weapon System Cost",,"U",,2017,"Base",,63942,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"08","Periscopes","0831","Sub Periscopes & Imaging Equip","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0840","Sub Periscope, Imaging and Supt Equip Prog","A","Weapon System Cost",,"U",,2017,"Base",,136421,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0900","DDG Mod","A","Weapon System Cost",,"U",,2017,"Base",,367766,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0910","Firefighting Equipment","A","Weapon System Cost",,"U",,2017,"Base",,14743,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0925","Command and Control Switchboard","A","Weapon System Cost",,"U",,2017,"Base",,2140,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0933","LHA/LHD Midlife","A","Weapon System Cost",,"U",,2017,"Base",,24939,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0934","LCC 19/20 Extended Service Life Program","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0935","Pollution Control Equipment","A","Weapon System Cost",,"U",,2017,"Base",,20191,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0941","Submarine Support Equipment","A","Weapon System Cost",,"U",,2017,"Base",,8995,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0942","Virginia Class Support Equipment","A","Weapon System Cost",,"U",,2017,"Base",,66838,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0944","LCS Class Support Equipment","A","Weapon System Cost",,"U",,2017,"Base",,54823,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0945","Submarine Batteries","A","Weapon System Cost",,"U",,2017,"Base",,23359,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0946","LPD Class Support Equipment","A","Weapon System Cost",,"U",,2017,"Base",,40321,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0947","DDG 1000 Class Support Equipment","A","Weapon System Cost",,"U",,2017,"Base",,33404,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0950","Strategic Platform Support Equip","A","Weapon System Cost",,"U",,2017,"Base",,15836,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0955","DSSP Equipment","A","Weapon System Cost",,"U",,2017,"Base",,806,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0960","CG Modernization","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0970","LCAC","A","Weapon System Cost",,"U",,2017,"Base",,3090,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0977","Underwater EOD Programs","A","Weapon System Cost",,"U",,2017,"Base",,24350,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0981","Items Less Than $5 Million","A","Weapon System Cost",,"U",,2017,"Base",,88719,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0989","Chemical Warfare Detectors","A","Weapon System Cost",,"U",,2017,"Base",,2873,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"09","Other Shipboard Equipment","0990","Submarine Life Support System","A","Weapon System Cost",,"U",,2017,"Base",,6043,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"10","Reactor Plant Equipment","1010","Reactor Power Units","A","Weapon System Cost",,"U",,2017,"Base",,0,,,,,,0,,,,
,2017,"1810N",,,,,"01","Ships Support Equipment",,"10","Reactor Plant Equipment","1020","Reactor Components","A","Weapon System Cost",,"U",,2017,"Base",,342158,,,,,,0,,,,
